Change component parameters: Designator = "U14"; Footprint = "ICC_LQFP144_20X20_P050_SOCKET_YAMAICHI_IC149-144-145-B5_NM"; UniqueID = "\OUWECVDB\UIWQTVTY\IUDFBGBV"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP14(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP15(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP16(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP17(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP18(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=TP19(KSTN-5003)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Body Material"; Value = "PBT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Colour"; Value = "Orange,White"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.keyelco.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://keyelco.com/userAssets/file/M65p56.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Material"; Value = "Bronze"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Silver,Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "Jun-15"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Diameter"; Value = "5.3 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Flammability Rating"; Value = "UL94 V-0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Current"; Value = "3 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Forward Voltage"; Value = "1.08 V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.25 inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Inside Diameter"; Value = "1.27mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "9.5 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Keystone Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Material"; Value = "Bronze,Nylon,Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "150 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Surge Current"; Value = "80 A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-65 degC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Outside Diameter"; Value = "2.54mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "1-Pin Through Hole Device, Dia 2.54 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "500"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "5003"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Bulk"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "600 uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Plating"; Value = "Silver"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "100=0.176, 500=0.148, 1000=0.146, 2000=0.143, 4000=0.141 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "No SVHC"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHSCompliant"; Value = "true"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "5752"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Future Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "1432640"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.01 lb"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.25 inch"; VariantName = "[No Variations]"
Added Component: Designator=U15(D0008A_M)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Code_IPC"; Value = "SOIC127P600-8"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MS-012-AA"; VariantName = "[No Variations]"
